,station_code,T,T10N,TD,ds
693,370,-38,,-45,2023-01-28 21:00:00+00:00
694,370,-43,,-53,2023-01-28 22:00:00+00:00
695,370,-38,-66.0,-51,2023-01-28 23:00:00+00:00
696,370,-31,,-46,2023-01-29 00:00:00+00:00
697,370,-31,,-45,2023-01-29 01:00:00+00:00
698,370,-27,,-42,2023-01-29 02:00:00+00:00
699,370,-15,,-30,2023-01-29 03:00:00+00:00
700,370,-9,,-25,2023-01-29 04:00:00+00:00
701,370,-4,-65.0,-22,2023-01-29 05:00:00+00:00
702,370,0,,-22,2023-01-29 06:00:00+00:00
703,370,3,,-20,2023-01-29 07:00:00+00:00
704,370,5,,-20,2023-01-29 08:00:00+00:00
705,370,11,,-19,2023-01-29 09:00:00+00:00
706,370,18,,-16,2023-01-29 10:00:00+00:00
707,370,24,-6.0,-16,2023-01-29 11:00:00+00:00
708,370,28,,-12,2023-01-29 12:00:00+00:00
709,370,29,,-8,2023-01-29 13:00:00+00:00
710,370,32,,-8,2023-01-29 14:00:00+00:00
711,370,32,,-9,2023-01-29 15:00:00+00:00
712,370,30,,-10,2023-01-29 16:00:00+00:00
713,370,31,25.0,-8,2023-01-29 17:00:00+00:00
714,370,29,,1,2023-01-29 18:00:00+00:00
715,370,32,,4,2023-01-29 19:00:00+00:00
716,370,35,,11,2023-01-29 20:00:00+00:00
717,370,37,,17,2023-01-29 21:00:00+00:00
718,370,42,,24,2023-01-29 22:00:00+00:00
719,370,49,25.0,32,2023-01-29 23:00:00+00:00
720,370,55,,38,2023-01-30 00:00:00+00:00
721,370,58,,41,2023-01-30 01:00:00+00:00
722,370,59,,44,2023-01-30 02:00:00+00:00
723,370,58,,51,2023-01-30 03:00:00+00:00
724,370,67,,57,2023-01-30 04:00:00+00:00
725,370,72,47.0,57,2023-01-30 05:00:00+00:00
726,370,70,,45,2023-01-30 06:00:00+00:00
727,370,62,,30,2023-01-30 07:00:00+00:00
728,370,68,,26,2023-01-30 08:00:00+00:00
729,370,76,,27,2023-01-30 09:00:00+00:00
730,370,78,,23,2023-01-30 10:00:00+00:00
731,370,78,53.0,17,2023-01-30 11:00:00+00:00
732,370,80,,17,2023-01-30 12:00:00+00:00
733,370,83,,14,2023-01-30 13:00:00+00:00
734,370,79,,21,2023-01-30 14:00:00+00:00
735,370,76,,15,2023-01-30 15:00:00+00:00
736,370,73,,14,2023-01-30 16:00:00+00:00
737,370,65,53.0,24,2023-01-30 17:00:00+00:00
738,370,59,,24,2023-01-30 18:00:00+00:00
739,370,49,,18,2023-01-30 19:00:00+00:00
740,370,28,,6,2023-01-30 20:00:00+00:00
741,370,25,,7,2023-01-30 21:00:00+00:00
742,370,23,,6,2023-01-30 22:00:00+00:00
743,370,21,4.0,5,2023-01-30 23:00:00+00:00
24,370,21,,6,2023-01-31 00:00:00+00:00
25,370,15,,2,2023-01-31 01:00:00+00:00
26,370,21,,12,2023-01-31 02:00:00+00:00
27,370,23,,15,2023-01-31 03:00:00+00:00
28,370,21,,13,2023-01-31 04:00:00+00:00
29,370,29,-2.0,17,2023-01-31 05:00:00+00:00
30,370,33,,18,2023-01-31 06:00:00+00:00
31,370,43,,22,2023-01-31 07:00:00+00:00
32,370,50,,27,2023-01-31 08:00:00+00:00
33,370,65,,38,2023-01-31 09:00:00+00:00
34,370,66,,40,2023-01-31 10:00:00+00:00
35,370,71,25.0,43,2023-01-31 11:00:00+00:00
36,370,62,,55,2023-01-31 12:00:00+00:00
37,370,71,,62,2023-01-31 13:00:00+00:00
38,370,78,,64,2023-01-31 14:00:00+00:00
39,370,79,,59,2023-01-31 15:00:00+00:00
40,370,78,,58,2023-01-31 16:00:00+00:00
41,370,72,61.0,54,2023-01-31 17:00:00+00:00
42,370,60,,46,2023-01-31 18:00:00+00:00
43,370,63,,50,2023-01-31 19:00:00+00:00
44,370,54,,39,2023-01-31 20:00:00+00:00
45,370,58,,29,2023-01-31 21:00:00+00:00
46,370,59,,44,2023-01-31 22:00:00+00:00
47,370,46,34.0,21,2023-01-31 23:00:00+00:00
48,370,41,,10,2023-02-01 00:00:00+00:00
49,370,37,,11,2023-02-01 01:00:00+00:00
50,370,40,,18,2023-02-01 02:00:00+00:00
51,370,47,,19,2023-02-01 03:00:00+00:00
52,370,46,,21,2023-02-01 04:00:00+00:00
53,370,45,24.0,23,2023-02-01 05:00:00+00:00
54,370,55,,29,2023-02-01 06:00:00+00:00
55,370,52,,25,2023-02-01 07:00:00+00:00
56,370,65,,33,2023-02-01 08:00:00+00:00
57,370,70,,32,2023-02-01 09:00:00+00:00
58,370,79,,31,2023-02-01 10:00:00+00:00
59,370,80,40.0,30,2023-02-01 11:00:00+00:00
60,370,82,,31,2023-02-01 12:00:00+00:00
61,370,84,,32,2023-02-01 13:00:00+00:00
62,370,81,,33,2023-02-01 14:00:00+00:00
63,370,79,,36,2023-02-01 15:00:00+00:00
64,370,80,,36,2023-02-01 16:00:00+00:00
65,370,80,72.0,37,2023-02-01 17:00:00+00:00
66,370,83,,40,2023-02-01 18:00:00+00:00
67,370,84,,43,2023-02-01 19:00:00+00:00
68,370,81,,45,2023-02-01 20:00:00+00:00
69,370,79,,49,2023-02-01 21:00:00+00:00
70,370,77,,50,2023-02-01 22:00:00+00:00
71,370,75,71.0,55,2023-02-01 23:00:00+00:00
72,370,82,,49,2023-02-02 00:00:00+00:00
73,370,83,,48,2023-02-02 01:00:00+00:00
74,370,81,,48,2023-02-02 02:00:00+00:00
75,370,79,,48,2023-02-02 03:00:00+00:00
76,370,80,,48,2023-02-02 04:00:00+00:00
77,370,80,71.0,50,2023-02-02 05:00:00+00:00
78,370,78,,50,2023-02-02 06:00:00+00:00
79,370,76,,54,2023-02-02 07:00:00+00:00
80,370,82,,53,2023-02-02 08:00:00+00:00
81,370,86,,54,2023-02-02 09:00:00+00:00
82,370,90,,55,2023-02-02 10:00:00+00:00
83,370,90,72.0,55,2023-02-02 11:00:00+00:00
84,370,93,,55,2023-02-02 12:00:00+00:00
85,370,89,,60,2023-02-02 13:00:00+00:00
86,370,82,,65,2023-02-02 14:00:00+00:00
87,370,78,,70,2023-02-02 15:00:00+00:00
88,370,86,,66,2023-02-02 16:00:00+00:00
89,370,88,77.0,67,2023-02-02 17:00:00+00:00
90,370,86,,67,2023-02-02 18:00:00+00:00
91,370,85,,64,2023-02-02 19:00:00+00:00
92,370,86,,64,2023-02-02 20:00:00+00:00
93,370,89,,64,2023-02-02 21:00:00+00:00
94,370,90,,65,2023-02-02 22:00:00+00:00
95,370,87,79.0,65,2023-02-02 23:00:00+00:00
96,370,91,,64,2023-02-03 00:00:00+00:00
97,370,91,,61,2023-02-03 01:00:00+00:00
98,370,93,,58,2023-02-03 02:00:00+00:00
99,370,95,,57,2023-02-03 03:00:00+00:00
100,370,95,,57,2023-02-03 04:00:00+00:00
101,370,95,83.0,57,2023-02-03 05:00:00+00:00
102,370,96,,58,2023-02-03 06:00:00+00:00
103,370,97,,60,2023-02-03 07:00:00+00:00
104,370,97,,62,2023-02-03 08:00:00+00:00
105,370,98,,65,2023-02-03 09:00:00+00:00
106,370,103,,69,2023-02-03 10:00:00+00:00
107,370,106,90.0,72,2023-02-03 11:00:00+00:00
108,370,107,,72,2023-02-03 12:00:00+00:00
109,370,111,,73,2023-02-03 13:00:00+00:00
110,370,106,,73,2023-02-03 14:00:00+00:00
111,370,105,,72,2023-02-03 15:00:00+00:00
112,370,101,,72,2023-02-03 16:00:00+00:00
113,370,98,95.0,73,2023-02-03 17:00:00+00:00
114,370,96,,72,2023-02-03 18:00:00+00:00
115,370,87,,60,2023-02-03 19:00:00+00:00
116,370,82,,67,2023-02-03 20:00:00+00:00
117,370,74,,67,2023-02-03 21:00:00+00:00
118,370,69,,62,2023-02-03 22:00:00+00:00
119,370,68,67.0,62,2023-02-03 23:00:00+00:00
120,370,68,,62,2023-02-04 00:00:00+00:00
121,370,65,,61,2023-02-04 01:00:00+00:00
122,370,50,,49,2023-02-04 02:00:00+00:00
123,370,28,,25,2023-02-04 03:00:00+00:00
124,370,26,,25,2023-02-04 04:00:00+00:00
125,370,34,6.0,31,2023-02-04 05:00:00+00:00
126,370,45,,44,2023-02-04 06:00:00+00:00
127,370,52,,49,2023-02-04 07:00:00+00:00
128,370,64,,61,2023-02-04 08:00:00+00:00
129,370,72,,69,2023-02-04 09:00:00+00:00
130,370,83,,66,2023-02-04 10:00:00+00:00
131,370,91,15.0,62,2023-02-04 11:00:00+00:00
132,370,95,,59,2023-02-04 12:00:00+00:00
133,370,93,,60,2023-02-04 13:00:00+00:00
134,370,93,,59,2023-02-04 14:00:00+00:00
135,370,90,,65,2023-02-04 15:00:00+00:00
136,370,79,,73,2023-02-04 16:00:00+00:00
137,370,76,76.0,73,2023-02-04 17:00:00+00:00
138,370,75,,72,2023-02-04 18:00:00+00:00
139,370,72,,67,2023-02-04 19:00:00+00:00
140,370,72,,69,2023-02-04 20:00:00+00:00
141,370,70,,67,2023-02-04 21:00:00+00:00
142,370,72,,70,2023-02-04 22:00:00+00:00
143,370,72,63.0,69,2023-02-04 23:00:00+00:00
144,370,74,,71,2023-02-05 00:00:00+00:00
145,370,74,,69,2023-02-05 01:00:00+00:00
146,370,71,,66,2023-02-05 02:00:00+00:00
147,370,69,,58,2023-02-05 03:00:00+00:00
148,370,67,,55,2023-02-05 04:00:00+00:00
149,370,66,62.0,57,2023-02-05 05:00:00+00:00
150,370,66,,53,2023-02-05 06:00:00+00:00
151,370,62,,38,2023-02-05 07:00:00+00:00
152,370,65,,36,2023-02-05 08:00:00+00:00
153,370,70,,38,2023-02-05 09:00:00+00:00
154,370,77,,35,2023-02-05 10:00:00+00:00
155,370,80,59.0,33,2023-02-05 11:00:00+00:00
156,370,81,,24,2023-02-05 12:00:00+00:00
157,370,82,,22,2023-02-05 13:00:00+00:00
158,370,78,,20,2023-02-05 14:00:00+00:00
159,370,72,,24,2023-02-05 15:00:00+00:00
160,370,66,,25,2023-02-05 16:00:00+00:00
161,370,56,50.0,24,2023-02-05 17:00:00+00:00
162,370,53,,25,2023-02-05 18:00:00+00:00
163,370,42,,19,2023-02-05 19:00:00+00:00
164,370,37,,19,2023-02-05 20:00:00+00:00
165,370,34,,20,2023-02-05 21:00:00+00:00
166,370,21,,14,2023-02-05 22:00:00+00:00
167,370,23,-9.0,18,2023-02-05 23:00:00+00:00
168,370,-10,,-13,2023-02-06 00:00:00+00:00
169,370,-19,,-23,2023-02-06 01:00:00+00:00
170,370,-6,,-9,2023-02-06 02:00:00+00:00
171,370,-2,,-5,2023-02-06 03:00:00+00:00
172,370,-19,,-24,2023-02-06 04:00:00+00:00
173,370,-9,-42.0,-9,2023-02-06 05:00:00+00:00
174,370,-9,,-11,2023-02-06 06:00:00+00:00
175,370,3,,3,2023-02-06 07:00:00+00:00
176,370,19,,16,2023-02-06 08:00:00+00:00
177,370,35,,33,2023-02-06 09:00:00+00:00
178,370,58,,40,2023-02-06 10:00:00+00:00
179,370,65,-27.0,30,2023-02-06 11:00:00+00:00
180,370,73,,23,2023-02-06 12:00:00+00:00
181,370,75,,25,2023-02-06 13:00:00+00:00
182,370,69,,26,2023-02-06 14:00:00+00:00
183,370,66,,30,2023-02-06 15:00:00+00:00
184,370,61,,28,2023-02-06 16:00:00+00:00
185,370,42,14.0,25,2023-02-06 17:00:00+00:00
186,370,25,,19,2023-02-06 18:00:00+00:00
187,370,10,,5,2023-02-06 19:00:00+00:00
188,370,-7,,-9,2023-02-06 20:00:00+00:00
189,370,9,,4,2023-02-06 21:00:00+00:00
190,370,-5,,-10,2023-02-06 22:00:00+00:00
191,370,-17,-40.0,-21,2023-02-06 23:00:00+00:00
192,370,-23,,-26,2023-02-07 00:00:00+00:00
193,370,9,,6,2023-02-07 01:00:00+00:00
194,370,-4,,-8,2023-02-07 02:00:00+00:00
195,370,-6,,-11,2023-02-07 03:00:00+00:00
196,370,-35,,-42,2023-02-07 04:00:00+00:00
197,370,-45,-64.0,-47,2023-02-07 05:00:00+00:00
198,370,-34,,-37,2023-02-07 06:00:00+00:00
199,370,-35,,-38,2023-02-07 07:00:00+00:00
200,370,-8,,-11,2023-02-07 08:00:00+00:00
201,370,18,,-13,2023-02-07 09:00:00+00:00
202,370,31,,-17,2023-02-07 10:00:00+00:00
203,370,43,-60.0,-16,2023-02-07 11:00:00+00:00
204,370,49,,-27,2023-02-07 12:00:00+00:00
205,370,57,,-23,2023-02-07 13:00:00+00:00
206,370,58,,-32,2023-02-07 14:00:00+00:00
207,370,47,,-30,2023-02-07 15:00:00+00:00
208,370,31,,-32,2023-02-07 16:00:00+00:00
209,370,24,-32.0,-32,2023-02-07 17:00:00+00:00
210,370,2,,-40,2023-02-07 18:00:00+00:00
211,370,-25,,-52,2023-02-07 19:00:00+00:00
212,370,-30,,-40,2023-02-07 20:00:00+00:00
213,370,-35,,-52,2023-02-07 21:00:00+00:00
214,370,-32,,-54,2023-02-07 22:00:00+00:00
215,370,-37,-71.0,-56,2023-02-07 23:00:00+00:00
216,370,-38,,-57,2023-02-08 00:00:00+00:00
217,370,-40,,-61,2023-02-08 01:00:00+00:00
218,370,-53,,-70,2023-02-08 02:00:00+00:00
219,370,-50,,-66,2023-02-08 03:00:00+00:00
220,370,-41,,-58,2023-02-08 04:00:00+00:00
221,370,-47,-87.0,-66,2023-02-08 05:00:00+00:00
222,370,-30,,-60,2023-02-08 06:00:00+00:00
223,370,-20,,-56,2023-02-08 07:00:00+00:00
224,370,1,,-45,2023-02-08 08:00:00+00:00
225,370,28,,-47,2023-02-08 09:00:00+00:00
226,370,43,,-62,2023-02-08 10:00:00+00:00
227,370,59,-81.0,-56,2023-02-08 11:00:00+00:00
228,370,77,,-82,2023-02-08 12:00:00+00:00
229,370,78,,-89,2023-02-08 13:00:00+00:00
230,370,74,,-84,2023-02-08 14:00:00+00:00
231,370,66,,-81,2023-02-08 15:00:00+00:00
232,370,49,,-84,2023-02-08 16:00:00+00:00
233,370,33,-15.0,-76,2023-02-08 17:00:00+00:00
234,370,-7,,-74,2023-02-08 18:00:00+00:00
235,370,-23,,-70,2023-02-08 19:00:00+00:00
236,370,-30,,-66,2023-02-08 20:00:00+00:00
237,370,-30,,-69,2023-02-08 21:00:00+00:00
238,370,-33,,-70,2023-02-08 22:00:00+00:00
239,370,-32,-70.0,-73,2023-02-08 23:00:00+00:00
240,370,-29,,-81,2023-02-09 00:00:00+00:00
241,370,-35,,-84,2023-02-09 01:00:00+00:00
242,370,-38,,-85,2023-02-09 02:00:00+00:00
243,370,-37,,-84,2023-02-09 03:00:00+00:00
244,370,-28,,-77,2023-02-09 04:00:00+00:00
245,370,-34,-79.0,-79,2023-02-09 05:00:00+00:00
246,370,-34,,-75,2023-02-09 06:00:00+00:00
247,370,-21,,-63,2023-02-09 07:00:00+00:00
248,370,4,,-49,2023-02-09 08:00:00+00:00
249,370,20,,-47,2023-02-09 09:00:00+00:00
250,370,37,,-43,2023-02-09 10:00:00+00:00
251,370,45,-63.0,-29,2023-02-09 11:00:00+00:00
252,370,50,,-16,2023-02-09 12:00:00+00:00
253,370,55,,-7,2023-02-09 13:00:00+00:00
254,370,55,,-4,2023-02-09 14:00:00+00:00
255,370,51,,2,2023-02-09 15:00:00+00:00
256,370,48,,6,2023-02-09 16:00:00+00:00
257,370,49,43.0,8,2023-02-09 17:00:00+00:00
258,370,47,,10,2023-02-09 18:00:00+00:00
259,370,33,,6,2023-02-09 19:00:00+00:00
260,370,12,,-8,2023-02-09 20:00:00+00:00
261,370,5,,-10,2023-02-09 21:00:00+00:00
262,370,7,,-4,2023-02-09 22:00:00+00:00
263,370,-8,-43.0,-19,2023-02-09 23:00:00+00:00
264,370,-5,,-11,2023-02-10 00:00:00+00:00
265,370,-28,,-31,2023-02-10 01:00:00+00:00
266,370,-18,,-21,2023-02-10 02:00:00+00:00
267,370,-17,,-20,2023-02-10 03:00:00+00:00
268,370,17,,15,2023-02-10 04:00:00+00:00
269,370,18,-55.0,15,2023-02-10 05:00:00+00:00
270,370,24,,23,2023-02-10 06:00:00+00:00
271,370,28,,26,2023-02-10 07:00:00+00:00
272,370,32,,27,2023-02-10 08:00:00+00:00
273,370,40,,35,2023-02-10 09:00:00+00:00
274,370,57,,41,2023-02-10 10:00:00+00:00
275,370,74,17.0,33,2023-02-10 11:00:00+00:00
276,370,85,,29,2023-02-10 12:00:00+00:00
277,370,85,,34,2023-02-10 13:00:00+00:00
278,370,70,,32,2023-02-10 14:00:00+00:00
279,370,61,,31,2023-02-10 15:00:00+00:00
280,370,60,,34,2023-02-10 16:00:00+00:00
281,370,61,56.0,34,2023-02-10 17:00:00+00:00
282,370,61,,35,2023-02-10 18:00:00+00:00
283,370,63,,41,2023-02-10 19:00:00+00:00
284,370,66,,42,2023-02-10 20:00:00+00:00
285,370,66,,42,2023-02-10 21:00:00+00:00
286,370,64,,37,2023-02-10 22:00:00+00:00
287,370,55,46.0,34,2023-02-10 23:00:00+00:00
288,370,57,,36,2023-02-11 00:00:00+00:00
289,370,57,,36,2023-02-11 01:00:00+00:00
290,370,56,,36,2023-02-11 02:00:00+00:00
291,370,57,,38,2023-02-11 03:00:00+00:00
292,370,58,,39,2023-02-11 04:00:00+00:00
293,370,59,47.0,42,2023-02-11 05:00:00+00:00
294,370,60,,44,2023-02-11 06:00:00+00:00
295,370,64,,50,2023-02-11 07:00:00+00:00
296,370,68,,54,2023-02-11 08:00:00+00:00
297,370,72,,57,2023-02-11 09:00:00+00:00
298,370,77,,60,2023-02-11 10:00:00+00:00
299,370,82,57.0,62,2023-02-11 11:00:00+00:00
300,370,88,,66,2023-02-11 12:00:00+00:00
301,370,94,,68,2023-02-11 13:00:00+00:00
302,370,93,,67,2023-02-11 14:00:00+00:00
303,370,89,,66,2023-02-11 15:00:00+00:00
304,370,83,,71,2023-02-11 16:00:00+00:00
305,370,80,76.0,64,2023-02-11 17:00:00+00:00
306,370,75,,63,2023-02-11 18:00:00+00:00
307,370,71,,61,2023-02-11 19:00:00+00:00
308,370,71,,59,2023-02-11 20:00:00+00:00
309,370,72,,51,2023-02-11 21:00:00+00:00
310,370,74,,43,2023-02-11 22:00:00+00:00
311,370,67,59.0,42,2023-02-11 23:00:00+00:00
312,370,64,,43,2023-02-12 00:00:00+00:00
313,370,64,,39,2023-02-12 01:00:00+00:00
314,370,61,,43,2023-02-12 02:00:00+00:00
315,370,60,,42,2023-02-12 03:00:00+00:00
316,370,61,,39,2023-02-12 04:00:00+00:00
317,370,64,53.0,38,2023-02-12 05:00:00+00:00
318,370,57,,44,2023-02-12 06:00:00+00:00
319,370,62,,46,2023-02-12 07:00:00+00:00
320,370,73,,46,2023-02-12 08:00:00+00:00
321,370,79,,41,2023-02-12 09:00:00+00:00
322,370,85,,39,2023-02-12 10:00:00+00:00
323,370,88,52.0,39,2023-02-12 11:00:00+00:00
324,370,88,,39,2023-02-12 12:00:00+00:00
325,370,89,,40,2023-02-12 13:00:00+00:00
326,370,87,,41,2023-02-12 14:00:00+00:00
327,370,86,,40,2023-02-12 15:00:00+00:00
328,370,81,,43,2023-02-12 16:00:00+00:00
329,370,78,72.0,44,2023-02-12 17:00:00+00:00
330,370,78,,45,2023-02-12 18:00:00+00:00
331,370,76,,46,2023-02-12 19:00:00+00:00
332,370,75,,45,2023-02-12 20:00:00+00:00
333,370,71,,44,2023-02-12 21:00:00+00:00
334,370,69,,44,2023-02-12 22:00:00+00:00
335,370,51,42.0,36,2023-02-12 23:00:00+00:00
336,370,49,,35,2023-02-13 00:00:00+00:00
337,370,38,,31,2023-02-13 01:00:00+00:00
338,370,26,,24,2023-02-13 02:00:00+00:00
339,370,2,,2,2023-02-13 03:00:00+00:00
340,370,4,,3,2023-02-13 04:00:00+00:00
341,370,1,-36.0,0,2023-02-13 05:00:00+00:00
342,370,-11,,-11,2023-02-13 06:00:00+00:00
343,370,9,,9,2023-02-13 07:00:00+00:00
344,370,33,,32,2023-02-13 08:00:00+00:00
345,370,70,,50,2023-02-13 09:00:00+00:00
346,370,94,,53,2023-02-13 10:00:00+00:00
347,370,106,-39.0,47,2023-02-13 11:00:00+00:00
348,370,115,,48,2023-02-13 12:00:00+00:00
349,370,124,,50,2023-02-13 13:00:00+00:00
350,370,129,,51,2023-02-13 14:00:00+00:00
351,370,121,,46,2023-02-13 15:00:00+00:00
352,370,103,,43,2023-02-13 16:00:00+00:00
353,370,76,11.0,40,2023-02-13 17:00:00+00:00
354,370,60,,39,2023-02-13 18:00:00+00:00
355,370,30,,19,2023-02-13 19:00:00+00:00
356,370,23,,19,2023-02-13 20:00:00+00:00
357,370,12,,8,2023-02-13 21:00:00+00:00
358,370,7,,5,2023-02-13 22:00:00+00:00
359,370,4,-30.0,2,2023-02-13 23:00:00+00:00
360,370,3,,1,2023-02-14 00:00:00+00:00
361,370,3,,3,2023-02-14 01:00:00+00:00
362,370,11,,10,2023-02-14 02:00:00+00:00
363,370,-3,,-6,2023-02-14 03:00:00+00:00
364,370,4,,1,2023-02-14 04:00:00+00:00
365,370,-4,-45.0,-7,2023-02-14 05:00:00+00:00
366,370,-4,,-7,2023-02-14 06:00:00+00:00
367,370,13,,10,2023-02-14 07:00:00+00:00
368,370,52,,35,2023-02-14 08:00:00+00:00
369,370,77,,39,2023-02-14 09:00:00+00:00
370,370,100,,40,2023-02-14 10:00:00+00:00
371,370,115,-50.0,38,2023-02-14 11:00:00+00:00
372,370,128,,41,2023-02-14 12:00:00+00:00
373,370,135,,40,2023-02-14 13:00:00+00:00
374,370,140,,32,2023-02-14 14:00:00+00:00
375,370,132,,38,2023-02-14 15:00:00+00:00
376,370,89,,33,2023-02-14 16:00:00+00:00
377,370,63,5.0,24,2023-02-14 17:00:00+00:00
378,370,34,,17,2023-02-14 18:00:00+00:00
379,370,27,,13,2023-02-14 19:00:00+00:00
380,370,15,,2,2023-02-14 20:00:00+00:00
381,370,12,,7,2023-02-14 21:00:00+00:00
382,370,11,,4,2023-02-14 22:00:00+00:00
383,370,5,-36.0,-2,2023-02-14 23:00:00+00:00
384,370,11,,8,2023-02-15 00:00:00+00:00
385,370,5,,2,2023-02-15 01:00:00+00:00
386,370,4,,2,2023-02-15 02:00:00+00:00
387,370,14,,9,2023-02-15 03:00:00+00:00
388,370,4,,-4,2023-02-15 04:00:00+00:00
389,370,-4,-50.0,-13,2023-02-15 05:00:00+00:00
390,370,-4,,-11,2023-02-15 06:00:00+00:00
391,370,13,,0,2023-02-15 07:00:00+00:00
392,370,41,,15,2023-02-15 08:00:00+00:00
393,370,71,,24,2023-02-15 09:00:00+00:00
394,370,104,,24,2023-02-15 10:00:00+00:00
395,370,126,-32.0,20,2023-02-15 11:00:00+00:00
396,370,129,,27,2023-02-15 12:00:00+00:00
397,370,132,,24,2023-02-15 13:00:00+00:00
398,370,122,,32,2023-02-15 14:00:00+00:00
399,370,108,,33,2023-02-15 15:00:00+00:00
400,370,86,,31,2023-02-15 16:00:00+00:00
401,370,66,24.0,25,2023-02-15 17:00:00+00:00
402,370,62,,23,2023-02-15 18:00:00+00:00
403,370,64,,26,2023-02-15 19:00:00+00:00
404,370,69,,30,2023-02-15 20:00:00+00:00
405,370,66,,28,2023-02-15 21:00:00+00:00
406,370,54,,23,2023-02-15 22:00:00+00:00
407,370,51,7.0,21,2023-02-15 23:00:00+00:00
408,370,34,,14,2023-02-16 00:00:00+00:00
409,370,46,,18,2023-02-16 01:00:00+00:00
410,370,42,,15,2023-02-16 02:00:00+00:00
411,370,32,,11,2023-02-16 03:00:00+00:00
412,370,44,,21,2023-02-16 04:00:00+00:00
413,370,52,5.0,25,2023-02-16 05:00:00+00:00
414,370,56,,28,2023-02-16 06:00:00+00:00
415,370,63,,32,2023-02-16 07:00:00+00:00
416,370,71,,36,2023-02-16 08:00:00+00:00
417,370,72,,47,2023-02-16 09:00:00+00:00
418,370,76,,52,2023-02-16 10:00:00+00:00
419,370,84,45.0,63,2023-02-16 11:00:00+00:00
420,370,102,,67,2023-02-16 12:00:00+00:00
421,370,117,,73,2023-02-16 13:00:00+00:00
422,370,119,,74,2023-02-16 14:00:00+00:00
423,370,114,,74,2023-02-16 15:00:00+00:00
424,370,95,,84,2023-02-16 16:00:00+00:00
425,370,98,88.0,84,2023-02-16 17:00:00+00:00
426,370,97,,83,2023-02-16 18:00:00+00:00
427,370,95,,85,2023-02-16 19:00:00+00:00
428,370,97,,89,2023-02-16 20:00:00+00:00
429,370,103,,90,2023-02-16 21:00:00+00:00
430,370,105,,92,2023-02-16 22:00:00+00:00
431,370,105,93.0,92,2023-02-16 23:00:00+00:00
432,370,107,,86,2023-02-17 00:00:00+00:00
433,370,107,,79,2023-02-17 01:00:00+00:00
434,370,104,,79,2023-02-17 02:00:00+00:00
435,370,103,,78,2023-02-17 03:00:00+00:00
436,370,103,,79,2023-02-17 04:00:00+00:00
437,370,102,97.0,83,2023-02-17 05:00:00+00:00
438,370,104,,85,2023-02-17 06:00:00+00:00
439,370,109,,88,2023-02-17 07:00:00+00:00
440,370,114,,90,2023-02-17 08:00:00+00:00
441,370,121,,89,2023-02-17 09:00:00+00:00
442,370,128,,88,2023-02-17 10:00:00+00:00
443,370,130,99.0,86,2023-02-17 11:00:00+00:00
444,370,131,,87,2023-02-17 12:00:00+00:00
445,370,124,,84,2023-02-17 13:00:00+00:00
446,370,123,,87,2023-02-17 14:00:00+00:00
447,370,122,,88,2023-02-17 15:00:00+00:00
448,370,122,,88,2023-02-17 16:00:00+00:00
449,370,118,115.0,88,2023-02-17 17:00:00+00:00
450,370,118,,88,2023-02-17 18:00:00+00:00
451,370,115,,87,2023-02-17 19:00:00+00:00
452,370,112,,87,2023-02-17 20:00:00+00:00
453,370,111,,88,2023-02-17 21:00:00+00:00
454,370,112,,90,2023-02-17 22:00:00+00:00
455,370,112,108.0,90,2023-02-17 23:00:00+00:00
456,370,108,,93,2023-02-18 00:00:00+00:00
457,370,104,,97,2023-02-18 01:00:00+00:00
458,370,104,,96,2023-02-18 02:00:00+00:00
459,370,102,,95,2023-02-18 03:00:00+00:00
460,370,102,,94,2023-02-18 04:00:00+00:00
461,370,102,99.0,93,2023-02-18 05:00:00+00:00
462,370,101,,89,2023-02-18 06:00:00+00:00
463,370,97,,76,2023-02-18 07:00:00+00:00
464,370,102,,72,2023-02-18 08:00:00+00:00
465,370,101,,70,2023-02-18 09:00:00+00:00
466,370,106,,75,2023-02-18 10:00:00+00:00
467,370,114,93.0,81,2023-02-18 11:00:00+00:00
468,370,119,,85,2023-02-18 12:00:00+00:00
469,370,123,,91,2023-02-18 13:00:00+00:00
470,370,122,,84,2023-02-18 14:00:00+00:00
471,370,117,,86,2023-02-18 15:00:00+00:00
472,370,106,,96,2023-02-18 16:00:00+00:00
473,370,104,101.0,93,2023-02-18 17:00:00+00:00
474,370,106,,91,2023-02-18 18:00:00+00:00
475,370,106,,90,2023-02-18 19:00:00+00:00
476,370,107,,90,2023-02-18 20:00:00+00:00
477,370,106,,91,2023-02-18 21:00:00+00:00
478,370,107,,89,2023-02-18 22:00:00+00:00
479,370,108,101.0,88,2023-02-18 23:00:00+00:00
480,370,107,,80,2023-02-19 00:00:00+00:00
481,370,106,,76,2023-02-19 01:00:00+00:00
482,370,99,,77,2023-02-19 02:00:00+00:00
483,370,98,,73,2023-02-19 03:00:00+00:00
484,370,97,,72,2023-02-19 04:00:00+00:00
485,370,90,87.0,75,2023-02-19 05:00:00+00:00
486,370,93,,68,2023-02-19 06:00:00+00:00
487,370,87,,75,2023-02-19 07:00:00+00:00
488,370,90,,77,2023-02-19 08:00:00+00:00
489,370,97,,77,2023-02-19 09:00:00+00:00
490,370,95,,73,2023-02-19 10:00:00+00:00
491,370,106,86.0,69,2023-02-19 11:00:00+00:00
492,370,107,,59,2023-02-19 12:00:00+00:00
